Index,Open,High,Low,Close,Volume
2072/1/23,255.25,261,254,259.25,25706
2072/1/24,260.5,261.5,258,259.25,10442
2072/1/25,259,261,254.5,256,15629
2072/1/26,256.75,260,256.5,258.75,10495
2072/1/27,259.75,261,253,253.5,15193
2072/1/28,253.75,254.25,247.5,248,23227
2072/1/29,247,248,244,244.25,8413
2072/1/30,244.5,250.25,244.5,250,17092
2072/1/31,252,253.25,249,250.75,14560
2072/2/1,267,267.25,261,261.5,6570
2072/2/2,260.25,260.75,256,256.25,12440
2072/2/3,256.25,260,253.25,258.5,12547
2072/2/4,258.5,259.75,257,259.25,7741
2072/2/5,258,261,255,259.25,17181
2072/2/6,260,260.75,255,255.25,19319
2072/2/7,252,254,246.75,248.25,39086
2072/2/8,249.25,251,248,249.5,20271
2072/2/9,250,253.75,250,251.5,23257
2072/2/10,252,253.25,246.5,247.25,23401
2072/2/11,247,248,242,242.75,24706
2072/2/12,242.75,248.5,242.5,247.75,20959
2072/2/13,247.5,248,244.75,245.75,12305
2072/2/14,237.5,243,237.5,241.25,14175
2072/2/15,242.75,243.75,239.75,241.25,9811
2072/2/16,241.25,247,241,243.75,20167
2072/2/17,244.25,247.5,243.5,246.25,9898
2072/2/18,247.25,250,247.25,249,9757
2072/2/19,249,249.75,245.5,246,9236
2072/2/20,246.5,248.5,244.75,248,5858
2072/2/21,248,250.75,247,249.75,8341
2072/2/22,250.5,253.5,245.5,247,10912
2072/2/23,247.25,248,245,247.25,7597
2072/2/24,247.25,248.5,246.5,246.75,4725
2072/2/25,246.5,250,246.5,248.5,10610
2072/2/26,247.5,248,241,247.25,21173
2072/2/27,247.25,250,246,249.75,14710
2072/2/28,250,251,247.5,248.5,13676
2072/2/29,248.25,252,246,251.75,16470
2072/3/1,251.25,255,248.75,253.5,18407
2072/3/2,253.5,256,251.5,253.75,17507
2072/3/3,253.75,260,252.25,258.75,21316
2072/3/4,258.25,263.75,257,263.5,21220
2072/3/5,262.75,267.75,261.25,265,27429
2072/3/6,261.5,265.5,261,264.5,14233
2072/3/7,265,267,263,266,12109
2072/3/8,265.5,265.75,262.5,265,14764
2072/3/9,265.25,266.25,261.5,264.25,13981
2072/3/10,265.5,269,265,266,17626
2072/3/11,265.25,266.75,263,264.75,11579
2072/3/12,264.5,264.75,259,260,17875
2072/3/13,260,264,256.5,263.5,26298
2072/3/14,263.75,264.75,259,259.75,15926
2072/3/15,256,260,254.25,258,11347
2072/3/16,258,260,256.5,257.25,9083
2072/3/17,257,257,253,253.75,17194
2072/3/18,253,257.5,249,257,21559
2072/3/19,259,260.75,257,258.75,16378
2072/3/20,259,260.25,256.5,259.25,12208
2072/3/21,258,266,257,265.5,24312
2072/3/22,265,273.5,265,271.75,35791
2072/3/23,272.75,273.5,267.5,269.5,35626
2072/3/24,269,272.75,268,268.75,12204
2072/3/25,269.5,269.5,265,266,16493
2072/3/26,266,268,263.25,265.25,21644
2072/3/27,273.25,276.75,272.75,276.25,5984
2072/3/28,276.5,278,273.75,274.25,12231
2072/3/29,274.25,274.5,266,266.5,23030
2072/3/30,266.25,269.5,265.5,267.25,16503
2072/3/31,267,272.5,259,259.25,28658
2072/4/1,259.5,262,255,256.75,33585
2072/4/2,256.75,260.5,256.5,259,17391
2072/4/3,259,262.25,258,259.75,17953
2072/4/4,259.75,260,256,258.25,19266
2072/4/5,258.25,261.5,257.25,258.25,10494
2072/4/6,257.5,262,256.5,260.5,13116
2072/4/7,260.5,263.5,259.5,259.75,13015
2072/4/8,263.75,271.75,263.75,271,22095
2072/4/9,271,271.5,267.25,268.75,11503
2072/4/10,268.25,270,266,266.25,11960
2072/4/11,266.25,273,266,272.25,17957
2072/4/12,267.5,268.25,266,266.25,10129
2072/4/13,266.25,266.25,259.25,260.25,19367
2072/4/14,260.75,263,258,261.75,11759
2072/4/15,262.75,262.75,256,256.25,15736
2072/4/16,256.25,258.5,252,252.75,20106
2072/4/17,254,256,252.75,254.5,6304
2072/4/18,255,255,249.5,249.75,10171
2072/4/19,251,252,248.5,251.25,6859
2072/4/20,251.75,256.5,251,255.5,8594
2072/4/21,255.5,263.5,254.75,262.25,20974
2072/4/22,262.75,267,257,257.75,15617
2072/4/23,257.75,259.5,254,255.75,6555
2072/4/24,256.5,258,253.75,256.25,7049
2072/4/25,256.5,257,252.25,253.75,7556
2072/4/26,254.25,259,251,258.5,6911
2072/4/27,257.75,257.75,252.5,252.75,8395
2072/4/28,252.5,255,251.5,252.75,7490
2072/4/29,252.5,256.5,251.75,255.5,7794
2072/4/30,255.5,258.75,254.5,257.75,8143
2072/5/1,257.5,261,255.25,255.75,5389
2072/5/2,253.25,256,249.5,252.25,9474
2072/5/3,264,265.5,261.5,265.25,14046
2072/5/4,265,266,259.5,263,15873
2072/5/5,263,265,261,263,10926
2072/5/6,263.5,265.75,263,265,13963
2072/5/7,265.25,268.5,260.5,261,25630
2072/5/8,260.5,260.5,253,254,41246
2072/5/9,254,256.5,253.5,254.75,18696
2072/5/10,257.5,266.5,257,264.75,35787
2072/5/11,263,268.5,262.5,265.75,24713
2072/5/12,265.75,277.5,264.75,272,41017
2072/5/13,275,277,270,276.5,21849
2072/5/14,275.75,276,270.5,272.75,14361
2072/5/15,273.25,274.75,267.75,268.75,14403
2072/5/16,269.25,270,266.5,268.5,13125
2072/5/17,268.75,275.5,268.75,275,17063
2072/5/18,274.75,283,273.5,282,32439
2072/5/19,282,286,279,284.25,32838
2072/5/20,282.5,283.75,276,282.25,27471
2072/5/21,283,285.5,280.5,281.25,18203
2072/5/22,281.25,284.5,276,277,21476
2072/5/23,278,281.5,271,272,25393
2072/5/24,272,277,271.5,276.25,11394
2072/5/25,275.5,283.5,273.5,280.25,19061
2072/5/26,281,284.5,280,281.25,18248
2072/5/27,280.75,281.25,278.25,279.5,10925
2072/5/28,279.5,282,276,279.5,18925
2072/5/29,279.5,281.5,278.5,280.75,12425
2072/5/30,280,280,272.5,274.25,20488
2072/5/31,275,276.75,274,274.75,12563
2072/6/1,276.5,278.75,270,270.5,22139
2072/6/2,270.5,272,267.25,271.25,20821
2072/6/3,272.25,274,264,266,24788
2072/6/4,266,268,263,267,16747
2072/6/5,267.5,268.5,260,264.25,23227
2072/6/6,264.5,268,263.5,266.5,14206
2072/6/7,266.5,271.75,265.5,269.75,23714
2072/6/8,268.5,268.5,264.5,265.75,17280
2072/6/9,266,268.25,264.25,264.75,16950
2072/6/10,280,287.5,278,285.5,13003
2072/6/11,286,291.5,284.75,288.75,7081
2072/6/12,288.75,293,287.5,289.75,8629
2072/6/13,288.75,290,284,284.5,8606
2072/6/14,284.5,289.25,283.5,286.5,12252
2072/6/15,287.5,289.5,285,285.25,11459
2072/6/16,285.25,287,282,284.25,13295
2072/6/17,284,287.5,283.5,284.75,18330
2072/6/18,284.75,285,270.5,271.25,22855
2072/6/19,258,261.5,258,258.75,11256
2072/6/20,259.25,260,254,255,11226
2072/6/21,255,258.5,254.5,254.75,9283
2072/6/22,254,257.75,250,257,8860
2072/6/23,258,258.5,256,256.25,6871
2072/6/24,256,256.25,246,252.5,13744
2072/6/25,252.75,255.25,252,254.5,7897
2072/6/26,254,256,247.5,248.75,7062
2072/6/27,248,248,243.75,244.25,7233
2072/6/28,244.25,247.5,241,241.25,6523
2072/6/29,241.25,246,239,244.5,7136
2072/6/30,244,247.5,244,246.75,3792
2072/7/1,247,248.5,246.5,247.25,4380
2072/7/2,247.25,249.5,242.5,245.5,4393
2072/7/3,244.75,247,243,245.5,5973
2072/7/4,245.5,247.5,243,244.25,3755
2072/7/5,244.25,247.75,244.25,245.75,5397
2072/7/6,246,259,246,248,5698
2072/7/7,247.75,248.25,245.25,246.25,6131
2072/7/8,246.25,249.75,242.5,245,6981
2072/7/9,245,247.25,244.5,246.25,5729
2072/7/10,246.25,247.5,241.75,242.25,7054
2072/7/11,241.5,241.5,236.5,237,6080
2072/7/12,237,239.75,233,233.5,6493
2072/7/13,234.5,237,234.25,236.5,8204
2072/7/14,236,237.5,233.5,235.5,7031
2072/7/15,235.5,238,235,235.75,10411
2072/7/16,236,238,232.5,236.75,7029
2072/7/17,237,239,236,238.5,2579
2072/7/18,239,241.5,238.25,240.5,3775
2072/7/19,241,244.5,241,243.5,6007
2072/7/20,263,264,256.5,257.75,17410
2072/7/21,258,259.5,256,257.25,10389
2072/7/22,257,257.75,252,254.5,14236
2072/7/23,254.5,256,252,253,14920
2072/7/24,252.75,254,250.5,252.25,11778
2072/7/25,253,259.5,252,259.25,22495
2072/7/26,259,263,258.75,260.5,24136
2072/7/27,261.25,265.5,259.5,261.25,21956
2072/7/28,268.75,269,262,268.75,30401
2072/7/29,264.25,270,264,264.25,26858
2072/7/30,268.25,268.5,264.75,268.25,18516
2072/7/31,268.5,270,265.25,267.5,17663
2072/8/1,269.5,273,269,269.5,21278
2072/8/2,264,268.5,262.25,264,20203
2072/8/3,265.5,266.75,262.25,265.5,11713
2072/8/4,267,267.75,265.5,266.25,9212
2072/8/5,266.25,267,264,265.5,10316
2072/8/6,265,266.25,257,260.75,22633
2072/8/7,256,257,249,249.25,20327
2072/8/8,248.75,253,248,249.75,12423
2072/8/9,248.75,250,246,247.5,15260
2072/8/10,247.25,252,246.75,250.75,11855
2072/8/11,251.5,255,251.5,253.5,11377
2072/8/12,253.75,257,253.25,254.5,12396
2072/8/13,254.75,259.5,252.75,258.5,15664
2072/8/14,258.75,261.5,258.5,259.25,15589
2072/8/15,265,266,263.75,265,22263
2072/8/16,265.5,272,264,267,16282
2072/8/17,267.25,269,263,268.75,18317
2072/8/18,268,270.5,266.5,267.25,18511
2072/8/19,266.5,268.5,263.25,267.25,16123
2072/8/20,267,270.5,266,268,12910
2072/8/21,267.5,275.5,266.5,275.25,24861
2072/8/22,275.25,278.5,273.5,276.75,24432
2072/8/23,276.75,280.5,272,273.5,22584
2072/8/24,272.5,273.5,267,267.25,18402
2072/8/25,267,271.5,265.5,270.75,13291
2072/8/26,271,274,265.5,268.5,16869
2072/8/27,260,260.5,256,256.75,20814
2072/8/28,257.75,258.5,253,256.25,19689
2072/8/29,257.5,258.5,253.75,255.5,11692
2072/8/30,255,258,254.75,256.25,8058
2072/8/31,256.5,260.5,256.25,259,11084
2072/9/1,259,260.5,254,255.5,14380
2072/9/2,256,258.5,250.5,254.75,17116
2072/9/3,255.5,257,254.5,254.75,12491
2072/9/4,255,261,255,259.75,12256
2072/9/5,260,265,260,264,16083
2072/9/6,264,266.5,262,262.75,13214
2072/9/7,263,263.25,260.5,262.25,9286
2072/9/8,263.25,266,262.25,265.25,12541
2072/9/9,265.75,266.25,258,258.25,18588
2072/9/10,258.25,258.25,254.75,256.75,15127
2072/9/11,258,259,255.5,257.75,16631
2072/9/12,258,259.5,255.25,255.75,14038
2072/9/13,256,258,254,254.5,9463
2072/9/14,272.5,276.5,272.5,274.25,8431
2072/9/15,274.75,277.75,273,273.75,10913
2072/9/16,273,274.5,271.5,273.5,7866
2072/9/17,273.75,276.25,272.5,275.25,9445
2072/9/18,279,280,275,275.5,26468
2072/9/19,273.5,275,272,273.25,20305
2072/9/20,273.25,274,269.5,269.75,45963
2072/9/21,269.75,274,269,273.75,28842
2072/9/22,274,279,273.75,277.75,33935
2072/9/23,278.5,280.5,276,279.5,18580
2072/9/24,279.5,280,275,277.25,14935
2072/9/25,277,278.5,275.5,276.75,12040
2072/9/26,277.25,280,270,270.5,23137
2072/9/27,270,274,266.5,273.5,19571
2072/9/28,274.5,274.5,270.25,270.75,10002
2072/9/29,270.5,275,269.75,270.5,13363
2072/9/30,269,273,267,272.5,14839
2072/10/1,274,274.5,268.5,271,11468
2072/10/2,271,273,268.5,272.75,9132
2072/10/3,273,277.5,273,275.75,15974
2072/10/4,274,274.5,270.5,272.75,6076
2072/10/5,272.5,274.5,271.5,271.75,5209
2072/10/6,271.5,280,271.5,279.5,15548
2072/10/7,276.25,284,275.5,283.25,28519
2072/10/8,283,284.5,281.5,284.25,20428
2072/10/9,284.5,284.5,280,283,19377
2072/10/10,283.5,283.5,278.5,283,14095
2072/10/11,282.5,287.5,281,285,21411
2072/10/12,284.5,289.5,284.5,289,25776
2072/10/13,288.5,294.5,285,289.75,35153
2072/10/14,289,290,285.5,289,20159
2072/10/15,287.75,288,284,285.25,16597
2072/10/16,284.5,285.5,282.25,282.5,13880
2072/10/17,283.5,286.75,283,284.5,10891
2072/10/18,284.5,287.5,282,285.5,17115
2072/10/19,286,286.5,282,285.25,14687
2072/10/20,285.5,287,283,285.75,12193
2072/10/21,286,286.5,281.5,285.5,17800
2072/10/22,285.5,286.5,278.25,279,21819
2072/10/23,279,280.5,276,276.25,19831
2072/10/24,276,276.25,268,269.25,36862
2072/10/25,269.25,272.5,268.5,270.5,16869
2072/10/26,270.5,273.5,268,273,14633
2072/10/27,273.5,273.5,270,270.25,13313
2072/10/28,271,273,269,272,11251
2072/10/29,272.5,276,268,268.5,12234
2072/10/30,267.5,269.25,265.25,267,21130
2072/10/31,267,269,266,267,12631
2072/11/1,267,270.5,266,266.75,15340
2072/11/2,267,269,266,266.25,10817
2072/11/3,266,267.5,261.25,261.75,18542
2072/11/4,262,263.5,260.5,263,14364
2072/11/5,263.5,269,263,267.5,17827
2072/11/6,267,269,263.5,264.25,10065
2072/11/7,278,279.5,276.75,278.25,7725
2072/11/8,278.25,279.75,273,274.5,22791
2072/11/9,275,276.25,270,270.5,24016
2072/11/10,271.5,272,269,271,18440
2072/11/11,272,272,268,269.5,20507
2072/11/12,270,272,268.75,269.25,25379
2072/11/13,270,278.5,269.25,276.75,26243
2072/11/14,277.25,280.5,276,277.25,20137
2072/11/15,277.25,284,277.25,280.25,18519
2072/11/16,281.75,285,281.75,283.75,41629
2072/11/17,284.5,285,280.75,282.5,11351
2072/11/18,283,283.5,278.25,280,10704
2072/11/19,280.5,282.75,276.75,280,17530
2072/11/20,280,281.5,278,279.5,5205
2072/11/21,279,286,278.75,285.5,20878
2072/11/22,286.25,288,284,285.5,19875
2072/11/23,269.5,271.5,267.5,270.75,7620
2072/11/24,256.75,261,256,259.25,17551
2072/11/25,260,264,257,261.75,8466
2072/11/26,262.25,266.5,262,265.25,6459
2072/11/27,266.5,268,262,265,4804
2072/11/28,265.5,265.5,261.25,262.5,4259
2072/11/29,262.5,264,259,260,4973
2072/11/30,261.5,261.5,255.5,257.25,7510
2072/12/1,257.75,261.25,257.25,261,8347
2072/12/2,262,268.5,262,266.75,9844
2072/12/3,267.25,272,267.25,269.5,7876
2072/12/4,269.5,269.5,265.5,265.5,6572
2072/12/5,265.75,269.5,264,268.25,6006
2072/12/6,280,280.5,274,277.75,17272
2072/12/7,277.75,282.75,276.5,277.5,113
2072/12/8,277,279.5,272,275.5,20258
2072/12/9,275.5,276.5,272.5,275,20767
2072/12/10,275.5,283.5,275,279.75,183
2072/12/11,280,284,279.75,281.25,24469
2072/12/12,281.5,282.5,276,276.25,27647
2072/12/13,277.75,284,274.25,283.25,137
2072/12/14,285,286.5,280.5,282,30902
2072/12/15,281.25,281.25,277.75,278.5,22043
2072/12/16,277.5,278.25,273,273.5,22714
2072/12/17,273.5,274.5,270.5,273.75,16570
2072/12/18,273.25,275.75,266.25,269.25,27806
2072/12/19,270.25,271,266.75,266.75,138
2072/12/20,266.75,269,265,265.75,10052
2072/12/21,265.5,273,264,268.5,23778
2072/12/22,269.5,272.5,268,271.25,95
2072/12/23,279.25,281.75,277.25,277.25,17209
2072/12/24,277,277.5,275.75,275.75,13077
2072/12/25,275.75,276,272.25,275.75,14882
2072/12/26,275,275.5,269.5,271.75,16850
2072/12/27,269.5,269.5,262.25,263,25340
2072/12/28,264.5,265,259.25,259.75,22378
2072/12/29,260,262.5,258.5,260,14674
2072/12/30,260.5,264,260.5,261.75,11881
2072/12/31,261.75,264,259.25,259.75,14038
2073/1/1,260.5,265.5,259,265,18352
2073/1/2,265.75,268.75,263.5,264,149
2073/1/3,264.25,267.5,264,267,18242
2073/1/4,269,272,269,270.75,194
2073/1/5,269.5,269.5,263,263,16135
2073/1/6,263,265.5,260,260.5,14485
2073/1/7,260,262.75,258.5,261.5,15667
2073/1/8,262.25,267,262.25,264.25,153
2073/1/9,264.25,265,263.25,264,10501
2073/1/10,264,266.25,260,261.5,17089
2073/1/11,261.5,264.75,259,263.25,18458
2073/1/12,274,275.25,269.5,272.75,10075
2073/1/13,272.75,273,266,266.5,7443
2073/1/14,266,268.75,264.75,266.5,6361
2073/1/15,266.5,296.25,262.25,262.5,8540
2073/1/16,262.5,262.75,256,256.5,14792
2073/1/17,256.5,260.5,256,259.25,15179
2073/1/18,259,262,257,258.25,16724
2073/1/19,258.5,260.25,254,254.5,111
2073/1/20,255,261,255,258,105
2073/1/21,256.5,264.5,256,261,16064
2073/1/22,261.25,265.5,261,263.5,11245
2073/1/23,265,268,262,266.75,10410
2073/1/24,267.25,271.75,266.75,268.5,11027
2073/1/25,268,268.5,264.5,268,9633
2073/1/26,268,273,267.5,271,15035
2073/1/27,270.75,278,270.75,272.75,16677
2073/1/28,272.25,290.5,272.25,289.25,28529
2073/1/29,289.75,291.75,284.5,286.5,21236
2073/1/30,284.5,284.5,275.5,282,14376
2073/1/31,282.25,295,282.25,290,13994
2073/2/1,279.25,284,277,283.5,8242
2073/2/2,285,288.5,280.25,282.5,6587
2073/2/3,281.5,284.75,279,282.5,5767
2073/2/4,284,286.5,276.5,281,8819
2073/2/5,279.5,283.25,279.5,280.25,5164
2073/2/6,279.75,281,275,277,7053
2073/2/7,275,279,274.25,278.5,7155
2073/2/8,277.5,279.5,274,274.5,6643
2073/2/9,274,277,269,269.5,9135
2073/2/10,269.5,271.5,263.5,264.75,59
2073/2/11,264.75,266.5,262,265,5429
2073/2/12,266.25,269,265.5,267,5790
2073/2/13,268,269.5,265,268.5,8833
2073/2/14,268.75,271.5,268.5,271,5045
2073/2/15,271,275.25,269,270.25,7955
2073/2/16,270,272.5,268.5,271.5,4509
2073/2/17,272,272.25,268.5,268.75,4733
2073/2/18,268.75,269.5,263,266.5,5987
2073/2/19,266.75,269,262.5,266.5,8030
2073/2/20,279.5,282.25,278.25,281,14829
